CUSEC;NMUN;V_VENTA;N_VENTA;FECHA
2807902104;Madrid;36;10;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902105;Madrid;47;49;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902106;Madrid;51;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903001;Madrid;37;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903002;Madrid;66;17;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903003;Madrid;58;13;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903004;Madrid;56;21;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903005;Madrid;61;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903006;Madrid;58;15;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903007;Madrid;58;5;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903008;Madrid;63;11;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903009;Madrid;62;6;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903010;Madrid;106;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903011;Madrid;61;8;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903012;Madrid;65;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903013;Madrid;66;5;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903014;Madrid;59;16;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903015;Madrid;56;12;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903016;Madrid;49;11;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903017;Madrid;97;8;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807903018;Madrid;50;12;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
